Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Left Load Cell (mV),Right Load Cell (mV),Thrust Load Cell (mV),Vibration (g),Burst Current Cutoff (A),Pin State ESC,Pin State Servo1,Pin State Servo2,Pin State Servo3,Debug 0,Debug 1,Debug 2,Debug 3,Debug 3,App message,
4.9275750000001866,1000,,,,0,0.017578125,-0.943359375,-0.006320449332739834,-0.000982520447093218,15.955699733020253,0,0,0,0.1859879340750161,0,0,0,0,0.11857633179206072,0.004854840991170171,0.06313660430900271,0.05859375,0.02800334231927416,0,1,1,1,0,0,0,0,0,,
5.041155000000028,1000,,,,0,0.017578125,-0.943359375,-0.006167245429430582,-0.002301807258614351,15.955477666496366,0,0,0,0.17369195454380984,0,0,0,0,0.11947762324386457,0.004649665067376198,0.06167702225572715,0.05859375,0.02700047732169398,0,1,1,1,0,0,0,0,0,,
5.1559150000000376,1000,,,,0,0.017578125,-0.943359375,-0.005946991894670997,-0.0008492208663154694,15.955214756227917,0,0,0,0.2046206039282275,0,0,0,0,0.12049372247114283,0.004121826793940508,0.0632840791977936,0.05859375,0.026439303190108985,0,1,1,1,0,0,0,0,0,,
5.315520000000019,1000,,,,0,0.017578125,-0.943359375,-0.005946991894670997,-0.001380654314338659,15.955445646332384,0,0,0,0.20008960033040643,0,0,0,0,0.12049372247114283,0.004121826793940508,0.06269613219758774,0.05859375,0.025949818940775127,0,1,1,1,0,0,0,0,0,,
5.491934999999823,1000,,,,0,0.017578125,-0.943359375,-0.00597699032593495,-0.0008051127284453006,15.955833364765816,0,0,0,0.16447946805582375,0,0,0,0,0.12054513166519867,0.0043517720431537855,0.06333287787134698,0.05859375,0.025251757260806633,0,1,1,1,0,0,0,0,0,,
5.607790000000037,1000,,,,0,0.017578125,-0.943359375,-0.005933145618946091,-0.0005064449791047668,15.95517516814649,0,0,0,0.16526267009959925,0,0,0,0,0.12060873605937215,0.004131227064923228,0.06366330646581388,0.05859375,0.024359400256845316,1,1,1,1,0,0,0,0,0,,
5.724050000000046,1000,,,,0,0.017578125,-0.943359375,-0.005933145618946091,-0.0004182869925773697,15.955501845108081,0,0,0,0.16948538987425618,0,0,0,0,0.12060873605937215,0.004131227064923228,0.06376083932513196,0.05859375,0.023887042180930247,0,1,1,1,0,0,0,0,0,,
5.836304999999935,1000,,,,0,0.017578125,-0.943359375,-0.005841076637904422,-0.0012790383735765453,15.955892213105919,0,0,0,0.14663803262854158,0,0,0,0,0.12063530101015402,0.0035790072143160423,0.0628085541532746,0.05859375,0.02331322597810183,0,1,1,1,0,0,0,0,0,,
5.940574999999954,1000,,,,0,0.017578125,-0.943359375,-0.0058977684457891585,-0.0012790383735765453,15.955444522992106,0,0,0,0.13415663692383178,0,0,0,0,0.12063135167692636,0.003929371243066394,0.0628085541532746,0.05859375,0.02254421801288033,0,1,1,1,0,0,0,0,0,,
6.051459999999962,1000,,,,0,0.017578125,-0.943359375,-0.006119638168108328,-0.0018887261454263009,15.955064460674631,0,0,0,0.16435722022400726,0,0,0,0,0.11987598564315179,0.0046844126771811,0.06213403112907532,0.05859375,0.02222760099112528,0,1,1,1,0,0,0,0,0,,
6.1573349999999625,1000,,,,0,0.017578125,-0.943359375,-0.006119638168108328,-0.0025534743581142496,15.955706118529966,0,0,0,0.13714298637930897,0,0,0,0,0.11987598564315179,0.0046844126771811,0.06139859244151076,0.05859375,0.02163675417903396,0,1,1,1,0,0,0,0,0,,
6.2717900000000375,1000,,,,0,0.017578125,-0.943359375,-0.006119906509135348,-0.0028770583388682074,15.95608539890829,0,0,0,0.1323049288826159,0,0,0,0,0.11927791426989053,0.004188052900324444,0.061040597980479665,0.05859375,0.02115168135021357,0,1,1,1,0,0,0,0,0,,
6.373875,1000,,,,0,0.017578125,-0.943359375,-0.006064229200022587,-0.0028770583388682074,15.955462721159751,0,0,0,0.1633018576761349,0,0,0,0,0.11933922408454462,0.0038917834430684138,0.061040597980479665,0.05859375,0.020921433298315428,1,1,1,1,0,0,0,0,0,,
6.484564999999944,1000,,,,0,0.017578125,-0.943359375,-0.006064229200022587,-0.00304181468486132,15.955761294095236,0,0,0,0.2025159508825745,0,0,0,0,0.11933922408454462,0.0038917834430684138,0.06085832115964376,0.05859375,0.0206138094378926,0,1,1,1,0,0,0,0,0,,
6.5915,1000,,,,0,0.017578125,-0.943359375,-0.005973624500919078,-0.003077051036707624,15.95532033876005,0,0,0,0.18846769268033103,0,0,0,0,0.1193830234344473,0.0033630496744736465,0.06081933771318721,0.05859375,0.020039627751433357,0,1,1,1,0,0,0,0,0,,
6.727870000000112,1000,,,,0,0.017578125,-0.943359375,-0.0060211398593361795,-0.003077051036707624,15.956159022627485,0,0,0,0.22323963463805496,0,0,0,0,0.11874510793169804,0.003128244999553429,0.06081933771318721,0.05859375,0.01966368783351228,0,1,1,1,0,0,0,0,0,,
6.859,1000,,,,0,0.017578125,-0.943359375,-0.006213920140939782,-0.003879563352862267,15.955528846574222,0,0,0,0.20383931880146544,0,0,0,0,0.1184574502026106,0.004091297856281871,0.05993148484907696,0.05859375,0.01945641707610136,0,1,1,1,0,0,0,0,0,,
7.13972499999986,1000,,,,0,0.017578125,-0.943359375,-0.006220757660685996,-0.0016728640909225996,15.955214362463572,0.015169130855431022,0,0,0.23201251076638907,0,0,0,0,0.11771245943113974,0.0035135730683703613,0.06237284832787193,0.05859375,0.019207003858101597,0,1,1,1,0,0,0,0,0,,
7.282354999999981,1000,,,,0,0.017578125,-0.943359375,-0.0063645865949489506,0.00026531805098942146,15.95554450772948,0,0,0,0.20108666353984828,0,0,0,0,0.1174032520611934,0.004153314319430835,0.06451714011159121,0.05859375,0.018890024965767725,0,1,1,1,0,0,0,0,0,,
7.491505000000121,1000,,,,0,0.017578125,-0.943359375,-0.006170653074357649,0.0006603476538726526,15.955254062126222,0,0,0,0.20796390325772807,0,0,0,0,0.11884717361059911,0.0041459263380348435,0.06495417784580167,0.05859375,0.018620481226525525,0,1,1,1,0,0,0,0,0,,
7.608300000000047,1000,,,,0,0.017578125,-0.943359375,-0.0060649599201505,0.0008935205658480407,15.955387134647289,0.01614410362227958,0,0,0.21901146189834653,0,0,0,0,0.11975348334075989,0.004241309122437165,0.06521214676859934,0.05859375,0.018568901829306532,1,1,1,1,0,0,0,0,0,,
7.711189999999944,1000,,,,0,0.017578125,-0.943359375,-0.006091003674195857,-0.0003998343077762185,15.956000640363433,0,0,0,0.18124369638852125,0,0,0,0,0.1199605880038845,0.00457623719390019,0.06378125430035593,0.05859375,0.018295943255608765,0,1,1,1,0,0,0,0,0,,
7.827010000000009,1000,,,,0,0.01953125,-0.943359375,-0.006091003674195857,-0.0010321287100595702,15.955207624240494,0.015830179803383086,0,0,0.22822143436349127,0,0,0,0,0.1199605880038845,0.00457623719390019,0.06308172061753582,0.05859375,0.01830266892539488,1,1,1,1,0,0,0,0,0,,
7.933079999999841,1000,,,,0,0.017578125,-0.943359375,-0.00582328616384229,-0.0014997137122702777,15.955974958395487,0.015606717934238724,0,0,0.2714361225097216,0,0,0,0,0.1216210244699481,0.0042888717209575355,0.06256441181732075,0.05859375,0.018197426438030018,0,1,1,1,0,0,0,0,0,,
8.04653500000015,1000,,,,0,0.017578125,-0.943359375,-0.005924918007664874,-0.0014997137122702777,15.955568431227672,0.018312597600102475,0,0,0.26920894167317866,0,0,0,0,0.1209002206192198,0.004322630674296462,0.06256441181732075,0.05859375,0.01829927118764897,0,1,1,1,0,0,0,0,0,,
8.151600000000093,1000,,,,0,0.01953125,-0.943359375,-0.005898158120338487,-0.001818222657554467,15.95536003918679,0.015423423996952373,0,0,0.23157970530421162,0,0,0,0,0.12051419788879701,0.00383424427838914,0.06221203207981052,0.05859375,0.01809712869819152,0,1,1,1,0,0,0,0,0,,
8.262780000000028,1000,,,,0,0.0234375,-0.94921875,-0.005898158120338487,-0.0018838882985048177,15.955094111405941,0.015056273737405585,0,0,0.20823015659375185,0,0,0,0,0.12051419788879701,0.00383424427838914,0.06213938344100736,0.05859375,0.01798431144670982,0,1,1,1,0,0,0,0,0,,
8.37364500000002,1000,,,,0,0.017578125,-0.943359375,-0.006073328752177538,-0.002612217977452317,15.955211455659983,0,0,0,0.18216533038046123,0,0,0,0,0.12023320056511128,0.004692991599074185,0.06133360192407245,0.05859375,0.017877614932610884,0,1,1,1,0,0,0,0,0,,
8.484334999999962,1000,,,,0,0.017578125,-0.943359375,-0.0058632668162698146,-0.002612217977452317,15.95494610951608,0,0,0,0.1900438282694919,0,0,0,0,0.12084877737496061,0.0038952019763620785,0.06133360192407245,0.05859375,0.017618613530756562,0,1,1,1,0,0,0,0,0,,
8.589744999999878,1000,,,,0,0.021484375,-0.9453125,-0.005844230749247087,-0.0017819618168879944,15.955367480415815,0,0,0,0.18503965599664857,0,0,0,0,0.12138263794786319,0.004221015160835534,0.062252148961000627,0.05859375,0.017269419970789967,0,1,1,1,0,0,0,0,0,,
8.734659999999916,1000,,,,0,0.017578125,-0.943359375,-0.005844230749247087,-0.0017633083590775263,15.95595479976159,0,0,0,0.22456060532701136,0,0,0,0,0.12138263794786319,0.004221015160835534,0.062272786059783036,0.05859375,0.017301260217430964,1,1,1,1,0,0,0,0,0,,
8.933774999999907,1000,,,,0,0.017578125,-0.943359375,-0.0058253660726892125,-0.0012580133920003407,15.955662344922729,0,0,0,0.21534792870092842,0,0,0,0,0.12147082880982958,0.004176773659085328,0.06283181496776247,0.05859375,0.017045753535850146,0,1,1,1,0,0,0,0,0,,
9.048695000000064,1000,,,,0,0.017578125,-0.943359375,-0.006161143686158295,-0.0009653482047806958,15.955286940156276,0,0,0,0.2199452970474637,0,0,0,0,0.11923586660674305,0.004410282680179192,0.06315560267726879,0.05859375,0.016803870607328898,0,1,1,1,0,0,0,0,0,,
9.157239999999991,1000,,,,0,0.0234375,-0.94921875,-0.006161143686158295,-0.000892105259740235,15.955153957171586,0.01731414254468236,0,0,0.2579408840406661,0,0,0,0,0.11923586660674305,0.004410282680179192,0.06323663440378688,0.05859375,0.016980532518649945,0,1,1,1,0,0,0,0,0,,
9.268410000000149,1003,,,,0,0.01953125,-0.9453125,-0.006357067329808336,-0.0014506763818447196,15.955080488029207,0.018365093499078704,0,0,0.24985603256469602,0,0,0,0,0.11814218806286672,0.004721744261838418,0.06261866386229281,0.05859375,0.017064044084956983,0,1,1,1,0,0,0,0,0,,
9.374084999999964,1007,,,,0,0.021484375,-0.9453125,-0.00635354498523508,-0.0014506763818447196,15.954937728093412,0.019012884137682394,0,0,0.243138123289592,0,0,0,0,0.11791475566740003,0.0045103808533894256,0.06261866386229281,0.05859375,0.017154610563583764,0,1,1,1,0,0,0,0,0,,
9.486945000000064,1011,,,,0,0.021484375,-0.9453125,-0.0062178334174543045,-0.0021202849338063288,15.955441098664945,0,0,0,0.19112971512466337,0,0,0,0,0.1186384887622705,0.00426646628689316,0.06187784797856839,0.05859375,0.01686574043319634,0,1,1,1,0,0,0,0,0,,
9.593875,1014,,,,0,0.017578125,-0.943359375,-0.0062178334174543045,-0.002095947319353569,15.955851832663619,0,0,0,0.2101896640308118,0,0,0,0,0.1186384887622705,0.00426646628689316,0.061904773697043385,0.05859375,0.01672362211277223,0,1,1,1,0,0,0,0,0,,
9.710459999999962,1018,,,,0,0.017578125,-0.943359375,-0.006076453525360349,-0.0022291653930193362,15.954819142969928,0,0,0,0.17492903687476838,0,0,0,0,0.11962672791713166,0.004207454694945617,0.06175738898297177,0.05859375,0.01652415438804204,0,1,1,1,0,0,0,0,0,,
9.817040000000038,1022,,,,0,0.017578125,-0.943359375,-0.006081916458079976,-0.0022291653930193362,15.955644806700619,0,0,0,0.1977607943031148,0,0,0,0,0.11984385410621232,0.00442234149207527,0.06175738898297177,0.05859375,0.016312778644786606,0,1,1,1,0,0,0,0,0,,
9.928544999999925,1025,,,,0,0.017578125,-0.943359375,-0.0060791061678799095,-0.0015526179542283839,15.955435991430427,0,0,0,0.16896841019517933,0,0,0,0,0.11947535400543073,0.004097948270482192,0.06250588164675445,0.05859375,0.016184623988018024,0,1,1,1,0,0,0,0,0,,
10.037469999999972,1029,,,,0,0.017578125,-0.943359375,-0.0060791061678799095,-0.001412770728494727,15.955943591266662,0,0,0,0.19245638615367028,0,0,0,0,0.11947535400543073,0.004097948270482192,0.06266060046839254,0.05859375,0.01608677245467621,1,1,1,1,0,0,0,0,0,,
10.279795000000158,1034,,,,0,0.017578125,-0.943359375,-0.00603927348491213,-0.0011684865405809353,15.955280324789943,0,0,0,0.1866219182918784,0,0,0,0,0.11896192451712813,0.0034219158336501873,0.06293086225943316,0.05859375,0.01589829774481452,0,1,1,1,0,0,0,0,0,,
10.386820000000066,1041,,,,0,0.01953125,-0.943359375,-0.006091088343827818,-0.0011205188016053629,15.955240575392995,0.015003990870251033,0,0,0.25272305467787665,0,0,0,0,0.11838126351138552,0.0032616098514865084,0.06298393097075017,0.05859375,0.0159298706365877,0,1,1,1,0,0,0,0,0,,
10.500010000000009,1044,,,,0,0.01953125,-0.947265625,-0.006091088343827818,-0.0015303485265996959,15.95512620780951,0,0,0,0.2070560766391769,0,0,0,0,0.11838126351138552,0.0032616098514865084,0.06253051924384077,0.05859375,0.015771013765486425,0,1,1,1,0,0,0,0,0,,
10.606889999999897,1048,,,,-0.00390625,0.041015625,-0.96484375,-0.006306327745886002,-0.0017538268511392507,15.949216730491177,0.16884756462639705,0,0,2.625722680219538,0,0,0,0,0.11798052119300906,0.00427059711210337,0.062283275847677406,0.05859375,0.02661608546874352,0,1,1,1,0,0,0,0,0,,
10.719459999999962,1052,,,,-0.013671875,0.037109375,-0.97265625,-0.0061010404070785075,-0.0017538268511392507,15.931987563531226,0.537209386155751,0,0,8.457308314695716,0,0,0,0,0.11830348690671362,0.0032589253089913717,0.062283275847677406,0.064453125,0.05711396335828803,0,1,1,1,0,0,0,0,0,,
10.82977000000002,1055,,,,-0.029296875,0.072265625,-0.994140625,-0.0037632413580224932,-0.0019166017978557493,15.925222856166123,0.6628361242274833,726,0,10.381213713879482,0.28591743532967673,2.7541811893094024,0.00670334005915314,0.00018462213096463755,0.11964797373450171,-0.010205049001445728,0.06210319113154479,0.072265625,0.08246610836140424,0,1,1,1,0,0,0,0,0,,
11.170475000000094,1064,,,,-0.00390625,0.076171875,-0.962890625,-0.002492084276996151,0.005737688627123101,15.93400012163352,0.4403102653181983,3806,0,6.87512511771943,0.9931887553131894,14.446118991397253,0.005777037442710267,0.0008345577031514982,0.12917568105170518,-0.010200699039021715,0.07057145204137434,0.1015625,0.10534966027204895,0,1,1,1,0,0,0,0,0,,
